16219, 16219, 16214, 16207, 16199, 16199, 16199, 16190, 16190, 16204, 16204, 16200, 16189, 16179, 16178, 16178, 16178, 16180, 16178, 16167, 16167, 16173, 16173, 16173, 16176, 16176, 16173, 16170, 16166, 16161, 16149, 16149, 16149, 16152, 16152, 16152, 16160, 16155, 16155, 16155, 16150, 16157, 16148, 16137, 16137, 16137, 16150, 16138, 16138, 16138, 16138, 16139, 16139, 16139, 16135, 16123, 16123, 16129, 16129, 16125, 16124, 16124, 16124, 16125, 16125, 16122, 16114, 16114, 16108, 16110, 16126, 16126, 16126, 16118, 16122, 16114, 16114, 16109, 16109, 16108, 16105, 16105, 16104, 16104, 16109, 16111, 16117, 16120, 16120, 16112, 16104, 16116, 16116, 16116, 16108, 16103, 16104, 16118, 16118, 16118, 16115, 16113, 16101, 16113, 16105, 16109, 16103, 16103, 16101, 16103, 16106, 16109, 16112, 16112, 16117, 16112, 16107, 16108, 16108, 16108, 16094, 16103, 16103, 16110, 16102, 16099, 16098, 16098, 16098, 16096, 16096, 16098, 16108, 16108, 16100, 16098, 16092, 16098, 16104, 16110, 16112, 16112, 16094, 16094, 16095, 16095, 16095, 16095, 16097, 16099, 16111, 16104, 16104, 16082, 16082, 16084, 16095, 16101, 16101, 16101, 16107, 16110, 16107, 16110, 16104, 16112, 16109, 16104, 16100, 16104, 16100, 16104, 16096, 16096, 16095, 16095, 16096, 16097, 16111, 16111, 16111, 16109, 16103, 16096, 16096, 16096, 16103, 16106, 16106, 16106, 16102, 16092, 16092, 16095, 16097, 16097, 16097, 16091, 16091, 16091, 16099, 16112, 16110, 16114, 16110, 16108, 16108, 16108, 16110, 16110, 16120, 16120, 16125, 16107, 16107, 16098, 16098, 16104, 16104, 16119, 16125, 16125, 16124, 16112, 16112, 16112, 16110, 16128, 16129, 16130, 16139, 16132, 16123, 16123, 16132, 16133, 16139, 16129, 16124, 16119, 16116, 16115, 16115, 16115, 16113, 16116, 16112, 16118, 16121, 16121, 16116, 16116, 16116, 16123, 16116, 16116, 16116, 16123, 16124, 16124, 16107, 16107, 16112, 16112, 16112, 16112, 16112, 16107, 16107, 16119, 16121, 16119, 16119, 16119, 16119, 16131, 16130, 16131, 16131, 16131, 16126, 16118, 16115, 16117, 16122, 16122, 16108, 16108, 16108, 16118, 16126, 16127, 16127, 16121, 16113, 16115, 16122, 16130, 16136, 16133, 16128, 16121, 16121, 16124, 16124, 16125, 16133, 16135, 16135, 16136, 16134, 16134, 16136, 16136, 16132, 16129, 16129, 16143, 16147, 16148
16219, 16216, 16213, 16209, 16203, 16200, 16199, 16190, 16189, 16189, 16197, 16189, 16179, 16179, 16178, 16178, 16180, 16182, 16182, 16174, 16174, 16174, 16173, 16172, 16173, 16173, 16173, 16173, 16170, 16163, 16157, 16157, 16157, 16159, 16164, 16160, 16160, 16160, 16163, 16155, 16148, 16157, 16148, 16144, 16137, 16137, 16144, 16138, 16137, 16138, 16138, 16139, 16139, 16140, 16135, 16132, 16123, 16123, 16122, 16122, 16120, 16124, 16124, 16125, 16125, 16122, 16114, 16114, 16110, 16117, 16120, 16118, 16117, 16116, 16117, 16118, 16116, 16110, 16109, 16108, 16105, 16105, 16104, 16111, 16109, 16111, 16109, 16119, 16112, 16112, 16112, 16118, 16123, 16119, 16111, 16104, 16108, 16118, 16118, 16115, 16112, 16110, 16101, 16105, 16105, 16105, 16103, 16103, 16098, 16103, 16109, 16111, 16112, 16112, 16112, 16111, 16103, 16107, 16108, 16111, 16103, 16103, 16103, 16106, 16099, 16096, 16096, 16098, 16098, 16098, 16098, 16109, 16109, 16108, 16100, 16098, 16092, 16098, 16104, 16110, 16109, 16105, 16094, 16094, 16105, 16095, 16100, 16090, 16096, 16097, 16111, 16105, 16104, 16088, 16084, 16087, 16095, 16100, 16099, 16101, 16104, 16107, 16104, 16104, 16104, 16109, 16099, 16104, 16100, 16103, 16098, 16104, 16098, 16096, 16094, 16094, 16096, 16097, 16100, 16108, 16108, 16108, 16103, 16096, 16096, 16101, 16103, 16106, 16102, 16102, 16092, 16092, 16095, 16099, 16099, 16097, 16094, 16089, 16091, 16099, 16102, 16110, 16108, 16110, 16108, 16108, 16108, 16108, 16110, 16111, 16115, 16117, 16113, 16107, 16107, 16098, 16105, 16104, 16105, 16119, 16124, 16124, 16121, 16110, 16110, 16112, 16114, 16123, 16129, 16130, 16133, 16140, 16132, 16126, 16126, 16132, 16132, 16131, 16129, 16119, 16115, 16115, 16115, 16116, 16116, 16116, 16112, 16118, 16119, 16119, 16116, 16111, 16116, 16123, 16119, 16119, 16111, 16120, 16124, 16124, 16107, 16107, 16107, 16109, 16109, 16112, 16117, 16113, 16113, 16113, 16114, 16113, 16119, 16119, 16126, 16132, 16131, 16135, 16135, 16135, 16130, 16123, 16119, 16119, 16122, 16122, 16133, 16128, 16118, 16118, 16119, 16126, 16122, 16121, 16115, 16122, 16129, 16130, 16130, 16128, 16126, 16124, 16121, 16124, 16125, 16130, 16130, 16133, 16125, 16127, 16134, 16134, 16136, 16136, 16136, 16132, 16132, 16147, 16149, 16159
16209, 16212, 16212, 16209, 16203, 16200, 16196, 16191, 16182, 16182, 16182, 16182, 16179, 16179, 16180, 16180, 16183, 16183, 16184, 16175, 16174, 16174, 16172, 16168, 16168, 16168, 16173, 16173, 16172, 16164, 16159, 16157, 16157, 16161, 16165, 16161, 16163, 16163, 16164, 16162, 16149, 16154, 16152, 16145, 16144, 16143, 16145, 16143, 16137, 16137, 16135, 16135, 16133, 16140, 16139, 16135, 16128, 16123, 16120, 16116, 16116, 16120, 16124, 16125, 16125, 16122, 16114, 16114, 16113, 16117, 16117, 16117, 16116, 16111, 16116, 16116, 16116, 16116, 16114, 16114, 16108, 16108, 16109, 16112, 16112, 16121, 16111, 16112, 16111, 16112, 16120, 16120, 16123, 16115, 16113, 16108, 16108, 16111, 16112, 16110, 16110, 16110, 16111, 16105, 16105, 16109, 16106, 16103, 16098, 16103, 16111, 16112, 16112, 16112, 16111, 16103, 16099, 16108, 16109, 16109, 16103, 16100, 16103, 16106, 16109, 16098, 16098, 16104, 16102, 16102, 16102, 16109, 16109, 16105, 16103, 16102, 16093, 16098, 16103, 16109, 16106, 16105, 16102, 16094, 16105, 16105, 16107, 16090, 16091, 16091, 16104, 16113, 16105, 16104, 16101, 16100, 16100, 16099, 16096, 16101, 16104, 16104, 16104, 16104, 16104, 16106, 16106, 16106, 16103, 16103, 16098, 16100, 16098, 16098, 16094, 16094, 16095, 16098, 16098, 16100, 16101, 16105, 16098, 16096, 16098, 16107, 16109, 16111, 16100, 16100, 16099, 16103, 16103, 16104, 16104, 16099, 16094, 16094, 16099, 16109, 16102, 16110, 16102, 16102, 16102, 16106, 16106, 16106, 16110, 16111, 16115, 16119, 16113, 16111, 16111, 16111, 16111, 16105, 16112, 16118, 16121, 16121, 16104, 16110, 16110, 16120, 16119, 16121, 16126, 16126, 16131, 16142, 16133, 16130, 16126, 16131, 16131, 16130, 16120, 16119, 16116, 16115, 16115, 16122, 16122, 16118, 16117, 16118, 16116, 16118, 16116, 16116, 16122, 16122, 16119, 16118, 16111, 16108, 16108, 16113, 16113, 16107, 16107, 16109, 16112, 16116, 16127, 16126, 16121, 16114, 16114, 16113, 16115, 16126, 16130, 16132, 16134, 16135, 16140, 16135, 16130, 16120, 16123, 16123, 16123, 16126, 16133, 16132, 16127, 16118, 16118, 16119, 16119, 16121, 16121, 16125, 16129, 16129, 16129, 16128, 16126, 16124, 16123, 16124, 16125, 16129, 16129, 16129, 16120, 16120, 16120, 16131, 16134, 16137, 16140, 16132, 16132, 16149, 16159, 16159
16211, 16209, 16208, 16203, 16201, 16196, 16195, 16194, 16189, 16183, 16183, 16185, 16179, 16177, 16172, 16172, 16175, 16175, 16182, 16175, 16174, 16171, 16167, 16162, 16163, 16164, 16168, 16168, 16168, 16164, 16159, 16155, 16155, 16159, 16165, 16165, 16161, 16161, 16156, 16149, 16147, 16152, 16152, 16152, 16142, 16140, 16140, 16140, 16139, 16139, 16139, 16135, 16130, 16130, 16132, 16132, 16128, 16120, 16120, 16120, 16116, 16116, 16120, 16125, 16125, 16118, 16110, 16107, 16111, 16113, 16115, 16112, 16111, 16111, 16112, 16116, 16113, 16113, 16108, 16114, 16114, 16114, 16114, 16120, 16120, 16121, 16108, 16108, 16108, 16106, 16112, 16112, 16115, 16115, 16117, 16110, 16108, 16107, 16108, 16107, 16104, 16103, 16106, 16105, 16106, 16106, 16106, 16103, 16098, 16102, 16107, 16113, 16113, 16104, 16103, 16103, 16103, 16109, 16109, 16109, 16100, 16098, 16100, 16109, 16109, 16104, 16097, 16097, 16096, 16100, 16100, 16105, 16105, 16105, 16102, 16098, 16092, 16098, 16109, 16109, 16106, 16101, 16100, 16099, 16105, 16107, 16107, 16102, 16092, 16092, 16104, 16105, 16105, 16102, 16102, 16112, 16101, 16101, 16097, 16101, 16097, 16095, 16097, 16104, 16104, 16104, 16103, 16105, 16102, 16102, 16100, 16105, 16100, 16099, 16099, 16099, 16099, 16099, 16098, 16092, 16088, 16101, 16098, 16099, 16101, 16107, 16107, 16107, 16099, 16094, 16094, 16099, 16101, 16104, 16107, 16107, 16102, 16102, 16102, 16105, 16102, 16108, 16107, 16104, 16102, 16102, 16103, 16103, 16103, 16115, 16117, 16117, 16113, 16107, 16110, 16104, 16110, 16112, 16117, 16118, 16118, 16109, 16109, 16114, 16114, 16120, 16114, 16119, 16119, 16125, 16127, 16133, 16130, 16126, 16125, 16128, 16130, 16129, 16125, 16119, 16116, 16115, 16117, 16119, 16118, 16118, 16114, 16119, 16118, 16118, 16115, 16111, 16111, 16111, 16118, 16115, 16115, 16105, 16105, 16109, 16115, 16107, 16107, 16109, 16121, 16123, 16132, 16126, 16123, 16119, 16117, 16117, 16125, 16128, 16129, 16130, 16133, 16134, 16135, 16134, 16123, 16120, 16121, 16123, 16124, 16129, 16132, 16129, 16128, 16123, 16118, 16119, 16119, 16122, 16131, 16129, 16129, 16129, 16131, 16132, 16128, 16124, 16121, 16126, 16126, 16129, 16119, 16129, 16119, 16119, 16120, 16127, 16132, 16138, 16140, 16137, 16132, 16139, 16154, 16154
16209, 16205, 16203, 16198, 16196, 16192, 16195, 16195, 16195, 16189, 16184, 16188, 16184, 16180, 16176, 16172, 16176, 16176, 16182, 16176, 16172, 16168, 16166, 16162, 16163, 16171, 16171, 16168, 16168, 16164, 16159, 16154, 16153, 16154, 16161, 16161, 16160, 16160, 16156, 16154, 16149, 16152, 16154, 16152, 16147, 16142, 16145, 16144, 16148, 16139, 16139, 16133, 16130, 16130, 16133, 16133, 16129, 16128, 16128, 16128, 16116, 16112, 16112, 16118, 16121, 16118, 16110, 16107, 16111, 16115, 16115, 16112, 16112, 16112, 16112, 16116, 16116, 16113, 16108, 16116, 16117, 16117, 16118, 16118, 16118, 16118, 16118, 16115, 16111, 16105, 16112, 16112, 16115, 16113, 16117, 16110, 16108, 16107, 16108, 16107, 16104, 16103, 16111, 16111, 16118, 16118, 16115, 16106, 16106, 16106, 16107, 16107, 16113, 16103, 16103, 16104, 16111, 16111, 16109, 16102, 16101, 16101, 16104, 16109, 16112, 16112, 16104, 16103, 16101, 16105, 16105, 16109, 16105, 16105, 16102, 16101, 16098, 16104, 16106, 16106, 16104, 16104, 16103, 16106, 16118, 16112, 16110, 16110, 16102, 16102, 16104, 16106, 16106, 16110, 16102, 16112, 16101, 16101, 16096, 16097, 16097, 16108, 16103, 16104, 16104, 16109, 16110, 16108, 16103, 16102, 16102, 16105, 16105, 16105, 16099, 16099, 16099, 16098, 16098, 16097, 16092, 16099, 16099, 16105, 16105, 16107, 16107, 16107, 16100, 16099, 16097, 16099, 16101, 16102, 16103, 16107, 16107, 16108, 16104, 16105, 16102, 16104, 16102, 16102, 16100, 16102, 16103, 16105, 16105, 16117, 16123, 16117, 16115, 16107, 16110, 16104, 16112, 16115, 16117, 16117, 16117, 16105, 16109, 16111, 16114, 16117, 16114, 16120, 16121, 16126, 16127, 16131, 16130, 16130, 16130, 16130, 16133, 16129, 16125, 16125, 16125, 16122, 16122, 16122, 16122, 16122, 16121, 16126, 16126, 16126, 16116, 16115, 16116, 16116, 16119, 16118, 16115, 16108, 16108, 16115, 16118, 16115, 16123, 16113, 16123, 16123, 16132, 16123, 16123, 16123, 16119, 16124, 16125, 16128, 16128, 16130, 16132, 16133, 16133, 16128, 16120, 16119, 16121, 16123, 16124, 16126, 16120, 16127, 16129, 16127, 16120, 16120, 16122, 16126, 16137, 16133, 16129, 16129, 16132, 16137, 16132, 16124, 16123, 16126, 16126, 16129, 16129, 16135, 16120, 16120, 16120, 16130, 16131, 16137, 16137, 16137, 16132, 16139, 16142, 16144
16205, 16205, 16203, 16197, 16192, 16192, 16195, 16197, 16195, 16195, 16195, 16190, 16188, 16181, 16176, 16175, 16176, 16180, 16182, 16176, 16170, 16167, 16167, 16163, 16163, 16163, 16171, 16171, 16168, 16164, 16158, 16154, 16154, 16155, 16155, 16160, 16156, 16156, 16156, 16150, 16149, 16149, 16154, 16149, 16142, 16140, 16140, 16141, 16148, 16148, 16143, 16141, 16138, 16133, 16133, 16133, 16131, 16134, 16134, 16134, 16128, 16109, 16112, 16117, 16118, 16118, 16110, 16107, 16108, 16117, 16119, 16112, 16111, 16112, 16117, 16117, 16113, 16106, 16108, 16110, 16123, 16124, 16124, 16114, 16108, 16118, 16118, 16118, 16104, 16105, 16112, 16112, 16116, 16114, 16116, 16110, 16107, 16107, 16113, 16113, 16104, 16100, 16100, 16106, 16112, 16112, 16114, 16113, 16113, 16107, 16107, 16106, 16103, 16103, 16104, 16111, 16113, 16113, 16112, 16102, 16102, 16103, 16105, 16113, 16107, 16112, 16101, 16097, 16100, 16104, 16104, 16109, 16105, 16105, 16096, 16101, 16104, 16110, 16109, 16106, 16103, 16101, 16100, 16111, 16119, 16118, 16106, 16102, 16102, 16102, 16106, 16106, 16105, 16100, 16101, 16103, 16103, 16103, 16097, 16097, 16097, 16102, 16097, 16103, 16103, 16105, 16110, 16108, 16105, 16099, 16099, 16105, 16106, 16106, 16103, 16099, 16099, 16098, 16100, 16097, 16100, 16100, 16107, 16107, 16105, 16107, 16107, 16110, 16103, 16099, 16099, 16102, 16102, 16101, 16101, 16103, 16107, 16108, 16105, 16107, 16107, 16109, 16107, 16104, 16104, 16104, 16104, 16112, 16115, 16117, 16117, 16117, 16111, 16106, 16110, 16106, 16110, 16110, 16116, 16116, 16117, 16112, 16110, 16110, 16110, 16111, 16114, 16120, 16122, 16125, 16131, 16131, 16141, 16130, 16130, 16133, 16136, 16129, 16125, 16125, 16130, 16130, 16122, 16117, 16117, 16120, 16126, 16126, 16127, 16126, 16126, 16116, 16117, 16116, 16117, 16115, 16106, 16102, 16102, 16115, 16119, 16115, 16123, 16125, 16125, 16123, 16123, 16123, 16124, 16124, 16118, 16118, 16125, 16127, 16127, 16127, 16130, 16131, 16131, 16128, 16122, 16122, 16122, 16129, 16129, 16125, 16119, 16120, 16127, 16127, 16123, 16122, 16126, 16135, 16135, 16133, 16131, 16132, 16132, 16135, 16128, 16128, 16125, 16130, 16135, 16135, 16134, 16134, 16131, 16124, 16130, 16130, 16131, 16134, 16137, 16137, 16128, 16139, 16139, 16142
16208, 16206, 16206, 16199, 16196, 16196, 16195, 16195, 16193, 16195, 16195, 16194, 16190, 16181, 16176, 16176, 16182, 16182, 16182, 16182, 16172, 16168, 16170, 16168, 16168, 16162, 16168, 16169, 16169, 16165, 16161, 16156, 16154, 16155, 16160, 16155, 16155, 16155, 16156, 16152, 16150, 16149, 16149, 16149, 16147, 16141, 16147, 16149, 16149, 16153, 16147, 16143, 16141, 16138, 16136, 16136, 16136, 16136, 16139, 16134, 16128, 16113, 16113, 16117, 16120, 16121, 16121, 16121, 16117, 16120, 16120, 16117, 16110, 16110, 16117, 16117, 16114, 16109, 16110, 16114, 16123, 16124, 16118, 16108, 16108, 16118, 16118, 16123, 16118, 16118, 16116, 16116, 16116, 16116, 16117, 16113, 16114, 16114, 16114, 16117, 16117, 16104, 16104, 16104, 16114, 16112, 16114, 16113, 16113, 16107, 16107, 16099, 16099, 16103, 16108, 16114, 16119, 16117, 16105, 16101, 16104, 16105, 16107, 16107, 16107, 16112, 16105, 16112, 16114, 16111, 16111, 16111, 16111, 16109, 16105, 16105, 16104, 16112, 16108, 16104, 16103, 16102, 16102, 16109, 16111, 16111, 16106, 16102, 16102, 16102, 16110, 16110, 16110, 16104, 16101, 16099, 16097, 16096, 16091, 16093, 16097, 16102, 16104, 16104, 16105, 16105, 16112, 16108, 16108, 16102, 16099, 16105, 16106, 16106, 16109, 16104, 16098, 16097, 16096, 16097, 16106, 16107, 16108, 16108, 16108, 16108, 16110, 16112, 16114, 16103, 16100, 16102, 16102, 16106, 16102, 16105, 16105, 16108, 16104, 16107, 16107, 16108, 16107, 16104, 16104, 16104, 16112, 16113, 16115, 16123, 16123, 16117, 16117, 16118, 16118, 16121, 16118, 16111, 16112, 16117, 16120, 16119, 16117, 16111, 16111, 16115, 16120, 16122, 16138, 16138, 16148, 16150, 16150, 16145, 16145, 16139, 16137, 16136, 16125, 16129, 16131, 16131, 16123, 16121, 16126, 16121, 16126, 16126, 16133, 16127, 16127, 16121, 16118, 16117, 16118, 16118, 16106, 16106, 16110, 16110, 16119, 16119, 16123, 16127, 16123, 16113, 16113, 16119, 16124, 16124, 16118, 16118, 16127, 16127, 16126, 16126, 16128, 16131, 16135, 16132, 16123, 16122, 16125, 16129, 16127, 16125, 16119, 16120, 16123, 16125, 16123, 16126, 16135, 16133, 16130, 16130, 16129, 16132, 16132, 16132, 16126, 16128, 16126, 16130, 16136, 16136, 16134, 16133, 16128, 16128, 16131, 16131, 16134, 16134, 16137, 16137, 16137, 16142, 16139, 16139
16205, 16206, 16206, 16206, 16200, 16197, 16194, 16187, 16187, 16187, 16193, 16190, 16189, 16181, 16181, 16180, 16183, 16182, 16182, 16182, 16181, 16183, 16178, 16170, 16168, 16162, 16163, 16169, 16169, 16169, 16163, 16160, 16160, 16160, 16160, 16159, 16155, 16155, 16155, 16152, 16147, 16147, 16147, 16146, 16147, 16147, 16153, 16153, 16145, 16147, 16147, 16149, 16141, 16137, 16136, 16137, 16139, 16141, 16141, 16140, 16131, 16113, 16127, 16122, 16125, 16125, 16125, 16125, 16124, 16128, 16122, 16122, 16117, 16110, 16117, 16114, 16114, 16110, 16110, 16119, 16124, 16126, 16119, 16122, 16122, 16123, 16123, 16126, 16126, 16126, 16124, 16124, 16121, 16119, 16119, 16116, 16116, 16116, 16114, 16117, 16117, 16117, 16107, 16107, 16124, 16112, 16114, 16106, 16107, 16116, 16113, 16113, 16104, 16108, 16118, 16118, 16119, 16112, 16105, 16104, 16110, 16113, 16115, 16113, 16113, 16108, 16108, 16108, 16114, 16109, 16109, 16104, 16109, 16109, 16105, 16112, 16112, 16117, 16113, 16109, 16109, 16101, 16101, 16102, 16109, 16109, 16106, 16105, 16105, 16105, 16110, 16114, 16114, 16105, 16101, 16098, 16098, 16106, 16104, 16102, 16097, 16099, 16102, 16109, 16109, 16109, 16112, 16107, 16110, 16109, 16109, 16108, 16108, 16107, 16106, 16104, 16106, 16098, 16110, 16108, 16113, 16109, 16109, 16108, 16108, 16102, 16105, 16110, 16110, 16110, 16103, 16106, 16110, 16110, 16110, 16108, 16105, 16109, 16107, 16109, 16108, 16123, 16123, 16122, 16119, 16117, 16117, 16115, 16121, 16130, 16130, 16131, 16128, 16128, 16120, 16121, 16118, 16110, 16110, 16121, 16128, 16121, 16120, 16120, 16120, 16125, 16131, 16138, 16148, 16148, 16153, 16154, 16153, 16146, 16145, 16145, 16137, 16133, 16131, 16131, 16131, 16125, 16125, 16120, 16128, 16121, 16126, 16126, 16132, 16128, 16125, 16123, 16118, 16117, 16117, 16118, 16116, 16110, 16119, 16119, 16119, 16127, 16127, 16127, 16127, 16126, 16119, 16126, 16126, 16127, 16125, 16129, 16131, 16127, 16126, 16126, 16128, 16135, 16136, 16135, 16125, 16125, 16126, 16130, 16127, 16127, 16125, 16125, 16123, 16125, 16125, 16142, 16142, 16135, 16127, 16127, 16126, 16132, 16144, 16136, 16133, 16130, 16130, 16130, 16137, 16137, 16134, 16134, 16131, 16135, 16135, 16135, 16135, 16138, 16134, 16141, 16136, 16142, 16142, 16142
16212, 16208, 16206, 16206, 16200, 16199, 16194, 16189, 16189, 16187, 16189, 16183, 16183, 16178, 16178, 16181, 16190, 16191, 16192, 16190, 16186, 16186, 16182, 16174, 16168, 16167, 16168, 16169, 16169, 16171, 16165, 16161, 16160, 16167, 16169, 16169, 16162, 16162, 16162, 16160, 16153, 16147, 16147, 16150, 16151, 16156, 16157, 16156, 16149, 16147, 16145, 16145, 16143, 16138, 16138, 16145, 16148, 16148, 16140, 16134, 16134, 16130, 16131, 16127, 16129, 16126, 16125, 16124, 16122, 16122, 16122, 16133, 16126, 16109, 16113, 16113, 16115, 16118, 16119, 16139, 16139, 16126, 16117, 16122, 16123, 16127, 16123, 16126, 16126, 16127, 16122, 16122, 16126, 16126, 16126, 16126, 16126, 16118, 16116, 16117, 16117, 16117, 16119, 16115, 16119, 16114, 16114, 16110, 16111, 16116, 16116, 16116, 16114, 16118, 16118, 16118, 16118, 16119, 16114, 16112, 16118, 16117, 16116, 16113, 16115, 16113, 16119, 16117, 16119, 16111, 16109, 16108, 16109, 16111, 16111, 16112, 16118, 16118, 16117, 16111, 16113, 16109, 16109, 16109, 16111, 16111, 16111, 16106, 16105, 16105, 16115, 16115, 16114, 16114, 16111, 16103, 16098, 16103, 16103, 16103, 16102, 16102, 16113, 16113, 16113, 16112, 16112, 16112, 16114, 16116, 16114, 16114, 16114, 16112, 16112, 16112, 16107, 16110, 16110, 16113, 16114, 16114, 16110, 16109, 16111, 16107, 16107, 16107, 16113, 16115, 16115, 16113, 16113, 16113, 16115, 16110, 16110, 16109, 16109, 16109, 16109, 16123, 16124, 16124, 16119, 16119, 16119, 16121, 16126, 16130, 16126, 16124, 16124, 16124, 16120, 16123, 16121, 16112, 16112, 16125, 16129, 16129, 16124, 16123, 16125, 16131, 16136, 16143, 16149, 16149, 16154, 16158, 16157, 16153, 16146, 16145, 16136, 16133, 16132, 16130, 16130, 16120, 16128, 16121, 16128, 16123, 16128, 16128, 16130, 16129, 16125, 16124, 16123, 16123, 16136, 16136, 16136, 16126, 16136, 16136, 16138, 16130, 16130, 16127, 16127, 16127, 16126, 16129, 16126, 16129, 16130, 16135, 16142, 16142, 16127, 16127, 16129, 16140, 16140, 16135, 16123, 16125, 16125, 16130, 16129, 16133, 16135, 16132, 16131, 16138, 16147, 16149, 16149, 16145, 16132, 16127, 16127, 16134, 16145, 16144, 16137, 16133, 16130, 16134, 16137, 16139, 16137, 16136, 16136, 16136, 16142, 16139, 16139, 16139, 16132, 16137, 16137, 16149, 16153, 16153
16206, 16206, 16206, 16206, 16200, 16197, 16194, 16190, 16189, 16184, 16184, 16183, 16183, 16178, 16177, 16179, 16186, 16187, 16187, 16187, 16186, 16186, 16174, 16168, 16163, 16163, 16164, 16169, 16169, 16171, 16170, 16167, 16159, 16159, 16166, 16169, 16166, 16167, 16167, 16167, 16157, 16147, 16150, 16151, 16151, 16153, 16157, 16157, 16149, 16147, 16145, 16146, 16143, 16138, 16138, 16152, 16153, 16148, 16141, 16136, 16136, 16136, 16139, 16134, 16135, 16133, 16128, 16125, 16123, 16133, 16138, 16135, 16133, 16126, 16118, 16119, 16123, 16123, 16135, 16139, 16139, 16128, 16125, 16127, 16127, 16128, 16126, 16127, 16127, 16127, 16122, 16126, 16129, 16130, 16130, 16126, 16120, 16120, 16120, 16120, 16124, 16124, 16125, 16124, 16124, 16118, 16116, 16112, 16116, 16118, 16118, 16121, 16118, 16118, 16118, 16118, 16123, 16123, 16112, 16112, 16118, 16118, 16116, 16115, 16115, 16113, 16112, 16112, 16123, 16118, 16111, 16108, 16113, 16121, 16116, 16118, 16118, 16118, 16117, 16113, 16114, 16113, 16113, 16111, 16111, 16111, 16111, 16110, 16108, 16109, 16119, 16119, 16114, 16114, 16121, 16117, 16110, 16109, 16111, 16114, 16114, 16118, 16115, 16115, 16115, 16113, 16119, 16119, 16119, 16116, 16116, 16116, 16121, 16113, 16113, 16113, 16112, 16113, 16113, 16117, 16121, 16117, 16111, 16111, 16111, 16113, 16123, 16113, 16113, 16115, 16115, 16114, 16113, 16113, 16115, 16112, 16121, 16112, 16122, 16114, 16121, 16121, 16123, 16122, 16119, 16119, 16119, 16121, 16121, 16126, 16126, 16124, 16124, 16121, 16121, 16121, 16118, 16114, 16114, 16128, 16131, 16131, 16127, 16123, 16127, 16131, 16136, 16140, 16149, 16149, 16157, 16160, 16160, 16154, 16154, 16147, 16134, 16133, 16132, 16127, 16129, 16128, 16128, 16120, 16123, 16128, 16130, 16129, 16130, 16128, 16125, 16124, 16124, 16126, 16133, 16136, 16136, 16136, 16136, 16136, 16139, 16135, 16135, 16131, 16131, 16127, 16126, 16126, 16126, 16129, 16131, 16137, 16137, 16137, 16130, 16129, 16133, 16140, 16143, 16136, 16125, 16129, 16130, 16141, 16141, 16139, 16138, 16138, 16136, 16138, 16144, 16147, 16145, 16141, 16137, 16132, 16134, 16141, 16144, 16144, 16139, 16136, 16134, 16134, 16139, 16142, 16142, 16143, 16143, 16143, 16142, 16139, 16139, 16132, 16130, 16137, 16137, 16142, 16153, 16154
